"Date","SAC","SJR","YOLO","EXPORT","BND_flow","DCC"
1993-04-30,26376.6877991365,5709.255367666,475.696801913951,4559.40685130051,8960.90495812391,0
1993-05-31,14811.4316314484,6196.90105368123,411.527294436973,6029.90558822315,8444.5234550777,0
1993-06-30,15059.8985056174,2867.34791328293,220.405900393723,5390.7425685927,10699.4593574924,26
1993-07-31,20654.2047992155,1333.95751321675,260.895642020766,10914.2088592919,15232.873651856,31
1993-08-31,18357.3511514644,1066.23188695889,192.910515325557,10617.7282171837,8979.77751469381,31
1993-09-30,21198.8708897647,1218.09224923119,122.339423463763,9642.16995244809,9441.93680506605,30
1993-10-31,13024.3970686465,2444.04550532759,113.225796269768,6042.73561669897,8198.38607508658,21
1993-11-30,13502.0461238719,1725.99365951043,477.363644294772,10713.5394021636,8605.41920097965,20
1993-12-31,13979.0627098771,1431.26973989748,609.863420943366,10468.0247698167,5691.76811651234,13
1994-01-31,12156.8574889402,1713.11181749651,222.529341290421,6544.12421111723,5227.8632173965,0
1994-02-28,22058.9634164532,1820.48268627521,621.115709324666,6825.55668442206,7862.77363324088,0
1994-03-31,12070.8949859085,1694.47298808152,68.7153985790861,3696.59186088599,5839.11740328791,0
1994-04-30,11104.1885089187,1751.06207427557,175.374965615214,2553.14502751431,7967.24142454468,0
1994-05-31,10688.8913580237,1823.60780347622,180.447158972026,1580.12943955628,9644.31804562969,0
1994-06-30,13216.8692459328,772.649130742447,265.66974599445,3635.83750620367,14365.7709397809,26
1994-07-31,13464.6448680202,519.03862461106,272.112642768074,4583.72570962421,14938.866693952,31
1994-08-31,11007.2235537042,595.920146660305,215.865585393704,3516.86555937835,10727.5551811271,31
1994-09-30,7997.00629052894,785.435235154814,177.549257993254,3149.10236361435,5278.82194867665,30
1994-10-31,5932.62213258118,1789.90561318966,61.4860493362392,2927.97503444894,5839.89827205674,0
1994-11-30,7872.60763767231,1323.97216784126,281.831063960879,5254.98800691302,4253.20984704508,20
1994-12-31,15763.2127090578,1371.90000008213,163.053561351627,6337.87390267544,6055.90066455347,11
1995-01-31,68445.3396898968,4597.76999679508,55276.3265599632,9124.24917407388,35735.7573646796,0
1995-02-28,54923.3903512033,4124.43324881156,7917.33931236785,7010.23257989183,18482.3045028642,0
1995-03-31,77104.8816132392,17336.5067593383,106592.005680701,12434.6290562543,64268.9745324658,0
